date,btc_price,simple_investment,simple_btc,simple_value,simple_profit_pct,optimum_action,optimum_investment,optimum_btc,optimum_value,optimum_profit_pct,optimum_notes
2023-04-24,27520.2,250.0,0.6960638255952073,19155.815693145225,12.681268783207205,BUY,585.4724155247866,1.9744456635321328,54337.139549537,18.580074138685994,"Excel: InvMult=1.342, BS=0, Amount=$585"
2023-05-01,28114.95,250.0,0.7049558919157948,19819.799653417977,14.897389295176675,BUY,581.9167443862544,1.9951434326687045,56093.357852309,20.877626525633787,"Excel: InvMult=1.328, BS=0, Amount=$582"
2023-05-08,27727.29,250.0,0.7139722797416516,19796.516452357897,13.122951156330839,BUY,584.2343424922877,2.016214166321084,55904.15489169294,18.972062244939778,"Excel: InvMult=1.337, BS=0, Amount=$584"
2023-05-15,27231.62,250.0,0.7231527838761834,19692.621812458354,10.944348239201993,BUY,587.19767080374,2.037777248899489,55491.975686676305,16.637337894172163,"Excel: InvMult=1.349, BS=0, Amount=$587"
2023-05-22,26858.74,250.0,0.7324607409880955,19672.972602406604,9.294292235592245,BUY,589.4269077169572,2.059722690410035,55321.556213823635,14.856180156425761,"Excel: InvMult=1.358, BS=0, Amount=$589"
2023-05-29,27765.07,250.0,0.7414648601925492,20586.823745786343,12.804513675541607,BUY,584.0084774134922,2.0807566181982056,57772.35315723645,18.507521856112554,"Excel: InvMult=1.336, BS=0, Amount=$584"
2023-06-05,25785.85,250.0,0.7511601000236969,19369.301665196046,4.698927919978627,BUY,595.8411052921061,2.103863907866458,54249.91914865831,9.938298895260857,"Excel: InvMult=1.383, BS=0, Amount=$596"
2023-06-12,25906.75,250.0,0.7608100947161999,19710.11692128891,5.120623580207524,BUY,595.1183131262405,2.126835462118776,55099.3946082456,10.329185899158192,"Excel: InvMult=1.380, BS=0, Amount=$595"
2023-06-19,26778.06,250.0,0.770146095905233,20623.018364916083,8.542201920610962,BUY,589.9092474352536,2.1488650358606844,57542.436862179566,13.875932944838057,"Excel: InvMult=1.360, BS=0, Amount=$590"
2023-06-26,30255.89,250.0,0.7784089498487131,23551.45556163818,22.345223696821716,BUY,569.1172848363107,2.167675167865934,65584.94143468323,28.346435433743792,"Excel: InvMult=1.276, BS=0, Amount=$569"
2023-07-03,31135.36,250.0,0.7864384057470872,24486.04288076163,25.569450670572465,SELL,-487.48712402540417,2.1520181424123854,67003.85959054089,32.3861345657343,Excel: Sold $487 worth (0.015657 BTC)
2023-07-10,30394.66,250.0,0.794663534766461,24153.52795362476,22.296344068986134,BUY,568.2876581294689,2.170715099645316,65978.1474105855,28.912080658688545,"Excel: InvMult=1.273, BS=0, Amount=$568"
2023-07-17,30143.75,250.0,0.8029571279657146,24204.13892611651,21.020694630582547,BUY,569.7877059569074,2.189617449417886,66003.2809908904,27.541289406125046,"Excel: InvMult=1.279, BS=0, Amount=$570"
